person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
2914;1372;67;False;male;0;True;False;574;15940
2915;1372;21;False;female;0;True;False;575;15635
2982;1401;72;False;male;0;True;False;588;15620
3028;1420;47;True;male;6;True;False;598;15796
3029;1421;47;True;male;6;True;False;598;15883
3059;1436;85;False;female;0;True;False;604;15710
3105;1463;1;False;female;0;True;False;611;15836
3106;1463;32;True;male;4;True;False;612;15824
3161;1495;74;False;female;0;True;False;625;15686
3195;1510;46;True;female;4;True;True;629;16017
3196;1510;20;False;female;0;True;False;630;15917
3284;1549;40;False;female;0;True;False;648;15876
3299;1557;51;True;female;5;True;False;651;15718
3300;1557;23;True;female;5;True;False;652;15742
3301;1557;19;True;female;5;True;False;653;15982
3391;1597;38;True;female;3;False;True;667;15901
3392;1597;10;False;male;0;True;False;668;15966
3393;1597;6;False;female;0;True;False;669;16038
3404;1603;10;False;female;0;True;False;672;15710
3405;1603;39;True;female;2;True;False;673;16034
3408;1605;10;False;female;0;True;False;672;15717
3409;1605;39;True;female;2;True;False;673;15836
3434;1613;74;False;male;0;True;False;678;15915
3435;1613;77;False;female;0;True;False;679;15710
3495;1635;94;False;female;0;True;False;689;15917
3519;1645;7;False;female;0;True;False;693;15619
3520;1645;9;False;male;0;True;False;694;15840
3521;1645;42;True;female;5;True;False;695;15982
3624;1689;74;False;female;0;True;False;715;15856
3679;1716;64;False;male;0;True;False;725;16071
3680;1716;64;False;female;0;True;False;726;15839
3704;1726;88;False;female;0;False;False;730;15870
3705;1726;90;False;male;0;True;False;731;15850
3764;1761;32;False;male;0;True;False;742;15736
3765;1761;33;True;female;4;True;False;743;15947
3770;1764;32;False;male;0;True;False;742;15680
3771;1764;33;True;female;4;False;False;743;15732
3802;1779;73;False;female;0;True;False;749;16100
3839;1811;49;False;male;0;True;False;757;15887
3897;1839;40;True;male;6;True;False;768;15522
3900;1841;63;True;male;3;True;False;769;15796
3901;1841;60;True;female;5;True;True;770;16017
3935;1862;19;True;female;2;True;False;776;15842
3948;1870;70;True;female;6;True;False;779;16055
4034;1905;66;False;male;0;True;False;796;16040
4106;1944;49;True;female;4;True;False;808;16043
4107;1944;51;True;male;4;True;False;809;15887
4108;1944;18;False;female;0;True;False;810;15946
4134;1965;67;False;female;0;True;False;816;15748
4138;1969;87;False;male;0;True;False;817;15824
4139;1969;87;False;female;0;True;False;818;15635
4142;1971;87;False;male;0;True;False;817;15727
4143;1971;87;False;female;0;True;False;818;16034
4233;2019;9;False;male;0;True;True;836;15952
4234;2019;6;False;female;0;True;False;837;15530
4272;2031;79;False;male;0;True;False;843;15727
4273;2031;75;False;female;0;False;False;844;15870
4369;2070;24;True;female;6;True;False;863;15749
4414;2085;82;False;female;0;True;False;872;15710
4494;2140;32;True;female;4;True;False;887;15779
4501;2144;45;True;female;6;True;False;888;16055
4502;2144;15;False;male;0;True;False;889;15727
4536;2172;88;False;female;0;True;False;896;15891
4549;2181;85;False;female;0;True;False;897;15862
4550;2181;86;False;male;0;True;False;898;15468
4552;2183;20;False;female;0;False;True;899;15490
4591;2202;17;True;female;6;True;False;907;15897
4592;2202;3;False;male;0;False;True;908;15996
4593;2202;45;True;male;3;True;False;909;15834
4603;2205;17;True;female;6;True;False;907;15910
4605;2205;45;True;male;3;True;False;909;15658
4606;2205;38;True;female;4;True;False;910;16038
4665;2232;12;False;male;0;True;False;919;15940
4666;2232;47;True;female;5;True;False;920;15778
4675;2236;48;True;male;2;True;False;921;15620
4676;2236;3;False;male;0;True;False;922;15954
4677;2236;33;True;female;4;True;False;923;15910
4730;2262;57;True;female;4;True;False;932;15628
4731;2262;65;False;male;0;True;False;933;15632
4742;2270;66;False;female;0;True;False;936;15842
4747;2273;65;False;male;0;True;False;935;15823
4756;2280;65;False;female;0;True;False;938;15748
4757;2281;65;False;female;0;True;False;938;15767
4758;2282;65;False;female;0;True;False;938;15693
4763;2287;41;False;female;0;True;False;939;15866
4895;2351;23;True;female;4;True;False;964;15856
4896;2352;23;True;female;4;True;False;964;15660
4946;2373;26;True;female;5;True;False;975;16079
4947;2374;26;True;female;5;True;False;975;16079
4968;2386;76;False;male;0;True;False;978;16040
4984;2399;17;False;male;0;True;False;983;15672
4989;2402;49;True;female;4;True;False;982;16043
4990;2402;17;False;male;0;True;False;983;15633
5049;2441;23;True;female;5;True;False;995;15946
5091;2469;52;True;male;3;True;False;1003;15834
5099;2476;65;False;female;0;True;False;1005;16100
5100;2477;65;False;female;0;True;False;1005;15917
5102;2479;65;False;female;0;False;False;1005;15697
5134;2490;27;True;male;4;True;False;1013;15695
5135;2490;58;True;male;2;True;False;1014;15883
5136;2490;56;True;female;5;True;False;1015;16079
5137;2491;27;True;male;4;True;False;1013;15468
5138;2491;58;True;male;2;True;False;1014;15736
5139;2491;56;True;female;5;True;False;1015;15917
5140;2492;27;True;male;4;True;False;1013;15695
5141;2492;58;True;male;2;True;False;1014;15736
5162;2502;46;True;male;5;True;False;1018;15954
5166;2505;59;True;female;3;True;False;1020;16034
5167;2505;21;True;female;4;True;False;1021;15573
5198;2519;66;False;female;0;False;False;1024;15697
5199;2519;68;False;male;0;True;False;1025;15513
5270;2557;26;True;male;5;True;False;1039;15672
5271;2557;27;True;female;5;True;False;1040;15876
5289;2571;78;False;male;0;True;False;1042;15850
5351;2596;14;False;female;0;True;False;1053;15946
5353;2596;4;False;male;0;True;False;1055;15823
5406;2625;25;True;female;4;True;False;1065;16038
5408;2627;25;True;female;4;True;False;1065;15869
5413;2632;78;False;female;0;True;False;1066;15855
5451;2649;13;False;male;0;True;False;1074;15966
5452;2649;67;False;female;0;True;False;1075;15878
5453;2649;13;False;female;0;True;False;1076;16000
5454;2649;53;True;male;6;True;False;1077;15823
5530;2684;88;False;female;0;False;True;1090;15901
5548;2696;30;True;female;4;True;False;1093;15779
5602;2731;37;True;male;4;False;True;1101;15996
5603;2731;38;True;female;5;True;False;1102;16008
5617;2744;67;False;male;0;True;False;1106;15941
5620;2747;67;False;male;0;True;False;1106;15915
5623;2750;52;True;female;2;True;False;1107;15856
5661;2764;54;False;male;0;True;False;1114;15768
5663;2764;83;False;female;0;False;False;1116;15829
5664;2764;45;True;female;5;True;False;1117;16043
5700;2779;56;True;female;4;True;False;1123;15836
5708;2785;58;True;male;6;False;True;1124;15996
5716;2790;25;True;female;4;True;False;1125;15785
5717;2790;29;True;male;4;True;False;1126;15513
5722;2793;68;False;female;0;True;False;1127;16008
5723;2793;72;False;male;0;True;False;1128;15658
5726;2795;68;False;female;0;False;False;1127;15697
5727;2795;72;False;male;0;True;False;1128;15658
5761;2813;46;True;male;5;True;False;1135;15658
5817;2843;55;True;female;5;False;True;1146;15901
5867;2865;71;False;female;0;False;False;1158;15626
5916;2894;91;False;female;0;True;False;1167;15917
6003;2934;68;False;male;0;True;False;1183;15915
6004;2934;60;True;female;3;True;False;1184;16038
6008;2936;60;True;female;3;True;False;1184;16073
6122;2989;43;True;male;3;False;True;1206;15996
6132;2993;38;False;female;0;True;True;1207;16017
6133;2993;3;False;male;0;True;False;1208;15909
6135;2993;10;False;female;0;True;False;1210;15982
6184;3013;60;False;female;0;True;True;1218;16017
6226;3035;37;True;male;3;True;False;1225;15727
6228;3035;4;False;male;0;True;False;1227;15513
6229;3036;22;False;female;0;False;False;1228;15763
6230;3036;31;True;male;3;True;False;1229;15672
6245;3047;28;True;female;5;True;False;1231;15982
6247;3047;31;True;male;6;True;False;1233;15790
6358;3088;20;True;female;5;False;False;1253;15763
6359;3088;18;False;male;0;True;False;1254;15633
6360;3088;56;True;female;4;True;False;1255;15946
6361;3088;61;True;male;2;True;False;1256;15637
6422;3110;27;True;female;3;True;False;1266;15718
6433;3117;58;True;male;4;True;False;1269;16040
6529;3177;64;False;female;0;False;False;1287;15829
6548;3184;3;False;female;0;True;False;1288;16055
6549;3184;36;True;female;4;False;False;1289;15763
6551;3184;35;True;male;4;True;True;1291;15952
6555;3188;76;False;female;0;True;False;1292;15749
6589;3201;53;True;female;3;True;False;1299;15919
6620;3223;41;True;female;3;True;False;1305;16079
6668;3250;62;False;male;0;True;False;1315;15637
6669;3250;60;True;female;5;True;False;1316;15856
6759;3300;55;True;female;3;True;False;1333;15877
6760;3300;58;True;male;6;True;False;1334;15522
6840;3338;65;True;male;5;True;False;1348;15736
6854;3347;79;False;male;0;True;False;1351;15940
6855;3347;71;False;female;0;True;False;1352;15839
6862;3351;79;False;male;0;True;False;1351;15920
6966;3416;63;True;female;4;True;False;1372;15717
6967;3416;59;True;male;3;True;False;1373;15883
6983;3424;33;False;female;0;False;False;1377;15829
7096;3478;21;False;female;0;True;False;1399;16010
7139;3498;44;False;female;0;True;False;1407;15891
7151;3502;44;False;female;0;True;False;1407;15767
7152;3502;11;False;female;0;True;False;1408;15772
7153;3502;14;False;male;0;True;False;1409;15972
7167;3511;90;False;female;0;True;False;1412;16034
7242;3550;42;True;male;2;True;False;1427;15824
7243;3551;42;True;male;2;True;False;1427;15824
7368;3630;56;True;female;5;True;False;1451;15628
7381;3637;82;False;female;0;False;False;1454;15763
7382;3637;53;True;male;6;True;False;1455;15650
7389;3641;43;True;male;3;True;False;1456;15695
7390;3641;42;True;female;5;True;False;1457;15628
7411;3652;87;False;female;0;True;False;1460;16043
7412;3652;83;False;male;0;True;False;1461;15943
7465;3674;54;True;female;5;True;False;1470;15842
7466;3674;78;False;male;0;True;False;1471;15729
7495;3683;71;False;female;0;True;False;1476;15866
7516;3694;80;False;female;0;True;False;1480;15810
7521;3698;47;True;female;4;True;False;1482;15767
7532;3704;67;False;female;0;True;False;1483;16073
7540;3708;73;False;female;0;True;False;1485;15573
7541;3708;76;False;male;0;True;False;1486;15637
7562;3724;55;True;female;4;True;False;1489;15779
7563;3724;54;True;male;2;True;False;1490;15729
7670;3778;33;True;male;4;True;False;1510;15637
7750;3821;81;False;female;0;True;False;1526;15759
7751;3821;82;False;male;0;True;False;1527;15727
7768;3827;30;False;female;0;True;False;1528;16038
7770;3827;40;True;male;6;True;False;1530;15637
7771;3827;1;False;male;0;True;False;1531;15926
7776;3829;91;False;male;0;True;False;1532;15883
7777;3829;86;False;female;0;True;False;1533;15866
7875;3892;75;False;female;0;True;False;1551;15891
7900;3902;73;False;female;0;True;False;1556;15878
7901;3902;51;False;male;0;True;False;1557;15727
7993;3941;91;False;male;0;True;True;1576;15989
7994;3941;76;False;female;0;True;True;1577;15821
8009;3949;61;True;male;4;True;False;1578;15632
8010;3949;64;False;female;0;True;False;1579;15866
8067;3978;49;True;male;5;True;True;1590;15952
8077;3983;87;False;female;0;False;False;1592;15763
8101;3996;26;True;male;6;True;False;1595;15940
8102;3996;26;True;female;5;True;False;1596;16079
8103;3996;3;False;male;0;True;False;1597;15799
8130;4015;77;False;female;0;False;False;1602;15870
8131;4015;78;False;male;0;True;False;1603;15872
8229;4061;68;False;female;0;True;False;1621;15839
8230;4061;73;False;male;0;True;False;1622;15823
8233;4063;68;False;female;0;False;False;1621;15697
8234;4063;73;False;male;0;True;False;1622;15915
8245;4069;60;True;male;6;True;False;1623;15941
8331;4117;47;True;male;5;True;False;1641;15943
8332;4117;37;True;female;5;True;False;1642;15933
8339;4121;47;True;male;5;True;False;1641;15966
8340;4121;37;True;female;5;True;False;1642;15919
8378;4141;51;True;female;4;True;False;1649;16043
8379;4141;19;True;male;6;True;False;1650;15700
8426;4157;66;False;female;0;True;False;1658;15767
8427;4157;75;False;male;0;True;False;1659;15909
8445;4164;37;True;female;3;False;False;1663;15763
8475;4185;37;True;male;5;True;False;1669;16071
8520;4206;29;True;male;3;True;False;1678;15790
8524;4208;1;False;male;0;True;False;1679;15887
8525;4208;33;False;female;0;True;False;1680;15533
8526;4208;40;True;male;6;True;False;1681;15943
8575;4232;52;True;female;4;True;False;1687;15815
8576;4232;53;True;male;3;True;False;1688;15883
8577;4232;11;False;female;0;True;False;1689;15836
8715;4291;24;True;female;6;True;False;1715;15839
8716;4291;26;True;male;5;True;False;1716;15531
8717;4291;53;True;female;6;True;False;1717;15738
8718;4291;29;True;male;5;True;False;1718;15920
8719;4291;55;True;male;6;True;False;1719;15790
8738;4298;61;True;female;5;True;True;1720;16017
8739;4298;66;False;male;0;True;False;1721;15796
8746;4302;51;True;female;2;True;False;1722;16034
8806;4330;41;True;female;4;True;False;1733;15760
8807;4330;36;True;male;5;True;False;1734;15658
8842;4351;55;True;male;2;True;False;1740;15796
8843;4351;55;False;female;0;True;False;1741;15842
8856;4360;64;True;male;2;True;False;1744;15522
8857;4361;25;False;female;0;True;False;1743;15779
8858;4361;64;True;male;2;True;False;1744;15632
8903;4383;18;False;female;0;False;False;1753;15763
8905;4383;15;False;female;0;True;True;1755;16017
8906;4383;46;True;female;2;True;False;1756;15738
8927;4391;66;False;male;0;True;False;1757;15954
8928;4391;63;True;female;5;True;False;1758;16038
8929;4392;22;True;female;5;False;True;1759;15865
8937;4400;61;False;male;0;True;False;1760;15943
9042;4439;19;False;male;0;True;False;1779;15845
9052;4443;16;False;female;0;True;False;1780;15815
9053;4443;47;True;male;3;True;False;1781;15915
9054;4443;11;False;female;0;True;True;1782;16017
9077;4457;57;False;female;0;True;False;1786;15946
9078;4457;75;False;male;0;True;False;1787;15736
9109;4471;94;False;female;0;True;False;1793;15755
9175;4502;34;True;female;2;True;False;1806;15778
9183;4510;36;True;male;3;True;False;1808;15468
9291;4572;42;True;male;4;True;False;1829;15649
9303;4578;2;False;female;0;True;False;1830;15924
9304;4578;6;False;male;0;True;False;1831;15975
9305;4578;38;False;female;0;False;False;1832;15732
9334;4596;43;False;female;0;True;False;1837;15866
9335;4596;6;False;female;0;True;False;1838;15778
9336;4596;12;False;male;0;True;False;1839;15757
9337;4596;15;False;female;0;True;False;1840;15533
9338;4596;45;True;male;4;True;False;1841;16040
9354;4600;54;True;male;3;True;False;1842;15637
9355;4600;17;False;female;0;True;False;1843;15933
9356;4600;53;True;female;5;True;False;1844;15688
9357;4600;20;False;female;0;True;False;1845;15718
9375;4605;86;False;female;0;True;False;1847;15755
9382;4609;57;False;male;0;True;False;1846;15522
9383;4609;86;False;female;0;False;False;1847;15595
9394;4615;83;False;male;0;True;False;1850;15790
9397;4618;83;False;male;0;True;False;1850;15695
9403;4622;54;True;female;5;True;False;1851;16008
9404;4622;55;True;male;4;True;False;1852;15959
9432;4638;79;False;female;0;True;False;1857;15917
9443;4643;49;True;male;4;True;False;1858;15672
9444;4643;11;False;male;0;True;False;1859;15975
9445;4643;52;True;female;5;True;False;1860;15779
9455;4648;88;False;female;0;True;False;1861;15743
9495;4668;70;False;male;0;True;False;1869;15736
9496;4668;65;False;female;0;True;False;1870;15717
9501;4672;92;False;male;0;True;False;1871;16040
9508;4679;67;False;female;0;True;False;1872;16038
9537;4696;83;False;male;0;True;False;1879;15495
9574;4710;62;False;male;0;True;False;1886;15823
9581;4716;59;False;female;0;True;False;1887;15779
9582;4716;64;False;male;0;True;False;1888;15941
9601;4723;16;False;female;0;True;False;1889;15842
9602;4723;18;False;female;0;True;False;1890;16073
9603;4723;55;True;female;5;True;False;1891;15831
9604;4723;53;True;male;6;True;False;1892;15824
9657;4758;69;False;female;0;True;False;1902;15866
9703;4778;58;True;male;4;True;False;1911;15668
9704;4778;17;False;male;0;True;False;1912;15790
9705;4778;54;True;female;3;True;False;1913;15767
9712;4781;58;True;male;4;True;False;1911;15823
9713;4781;17;False;male;0;True;False;1912;15632
9714;4781;54;True;female;3;True;False;1913;15831
9720;4784;28;True;male;3;True;False;1914;15672
9721;4784;26;True;female;4;True;False;1915;16043
9750;4797;52;True;male;3;True;False;1918;15940
9751;4797;52;True;female;3;True;False;1919;15742
9752;4797;18;False;female;0;True;False;1920;15755
9755;4799;75;False;female;0;True;False;1921;15891
9756;4799;73;False;male;0;True;False;1922;15637
9790;4822;51;True;female;4;True;False;1927;15917
9791;4822;50;True;male;5;True;False;1928;15926
9817;4841;40;True;female;3;True;False;1933;15785
9818;4841;9;False;male;0;True;False;1934;15883
9819;4841;12;False;female;0;False;True;1935;15490
9820;4841;45;True;male;3;True;False;1936;15727
9839;4848;55;True;male;6;True;False;1937;15736
9872;4861;72;False;female;0;True;False;1944;16055
9873;4861;73;False;male;0;True;False;1945;15736
9894;4872;40;True;male;3;True;False;1948;15972
9959;4912;16;False;female;0;True;True;1961;15980
9960;4912;46;True;female;4;True;False;1962;15982
9961;4912;17;False;female;0;True;False;1963;15718
9971;4916;16;False;female;0;True;False;1961;15666
9972;4916;46;True;female;4;True;False;1962;16079
9973;4916;17;False;female;0;True;False;1963;15759
9977;4920;39;True;female;5;False;False;1964;15763
10037;4959;6;False;female;0;True;False;1976;15815
10038;4959;49;True;male;4;True;False;1977;15985
10039;4959;42;True;female;3;False;True;1978;15490
10064;4976;28;True;female;5;True;False;1981;16008
10065;4977;28;True;female;5;True;False;1981;15755
10074;4981;6;False;male;0;True;False;1984;15637
10075;4981;45;True;male;4;True;False;1985;15872
10080;4983;47;True;female;3;False;False;1982;15870
10081;4983;9;False;female;0;True;False;1983;15710
10082;4983;6;False;male;0;True;False;1984;15672
10083;4983;45;True;male;4;True;False;1985;15915
10113;5000;36;True;male;3;True;False;1991;15804
10115;5002;36;True;male;3;True;True;1991;15952
10144;5026;50;False;male;0;True;False;1996;15736
10145;5027;77;False;female;0;True;False;1997;15710
10191;5053;86;False;male;0;True;False;2004;15620
10192;5053;83;False;female;0;True;False;2005;15855
10226;5078;64;False;female;0;True;False;2011;15810
10227;5078;57;False;male;0;True;False;2012;15972
10228;5079;72;False;male;0;True;False;2013;15840
10229;5079;72;False;female;0;True;False;2014;15814
10236;5083;72;False;male;0;True;False;2013;15909
10238;5084;10;False;male;0;True;False;2015;15972
10239;5084;19;True;female;6;True;False;2016;15779
10240;5084;40;True;female;5;True;True;2017;15821
10241;5084;43;True;male;2;True;False;2018;15834
10242;5084;15;False;male;0;True;False;2019;15757
10299;5110;65;False;female;0;True;False;2027;15693
10344;5139;80;False;female;0;True;False;2035;16038
10372;5151;34;False;female;0;True;False;2040;15688
10373;5151;4;False;female;0;True;True;2041;15980
10374;5151;53;True;male;3;True;False;2042;15768
10375;5151;82;False;female;0;True;False;2043;15742
10376;5151;15;False;male;0;True;False;2044;15680
10378;5151;14;False;male;0;True;True;2046;15952
10435;5164;61;True;female;6;False;False;2051;15697
10436;5164;64;False;male;0;True;False;2052;15941
10463;5184;55;True;female;4;False;True;2057;15490
10465;5185;55;True;female;4;False;False;2057;15870
10466;5185;54;True;male;3;True;False;2058;15700
10481;5197;22;True;female;5;True;False;2060;15772
10544;5234;80;False;female;0;True;False;2073;15907
10545;5234;79;False;male;0;True;False;2074;15804
10555;5239;52;True;female;5;True;False;2075;15779
10556;5239;22;True;male;3;True;False;2076;15941
10557;5239;53;True;male;3;True;False;2077;15796
10584;5249;73;False;male;0;True;False;2081;15915
10585;5249;72;False;female;0;True;False;2082;16038
10596;5255;77;False;female;0;False;True;2083;15490
10597;5255;65;False;male;0;True;False;2084;15796
10602;5258;53;True;male;3;True;False;2085;15468
10606;5262;52;True;male;4;True;False;2086;15790
10675;5297;23;False;male;0;True;False;2097;15680
10676;5297;23;True;male;5;False;True;2098;15996
10677;5297;23;False;male;0;True;False;2099;16071
10707;5312;37;True;male;3;True;False;2105;15840
10712;5315;90;False;female;0;True;False;2106;16043
10713;5315;73;False;male;0;True;False;2107;15940
10728;5325;47;True;female;4;True;False;2109;15717
10729;5325;11;False;male;0;True;False;2110;15768
10730;5325;48;True;male;3;True;False;2111;15768
10731;5325;15;False;male;0;True;False;2112;15620
10748;5333;79;False;female;0;False;True;2113;15901
10796;5351;53;True;male;4;True;False;2123;15620
10798;5353;53;True;male;4;True;False;2123;15729
10804;5356;14;False;male;0;True;False;2124;15695
10805;5356;45;True;female;4;True;False;2125;15814
10806;5356;47;True;male;3;True;False;2126;15620
10807;5356;16;False;male;0;True;False;2127;15926
10834;5368;20;False;male;0;True;False;2129;15672
10835;5368;18;False;male;0;True;False;2130;15531
10836;5368;43;True;female;5;True;False;2131;15772
10882;5396;32;True;female;4;False;False;2140;15870
10883;5397;32;True;female;4;True;False;2140;16043
10909;5412;64;False;male;0;True;False;2145;16040
10910;5412;63;False;female;0;True;True;2146;16017
10917;5416;48;True;female;6;True;False;2147;15924
10918;5416;11;False;male;0;True;False;2148;15695
10927;5421;70;False;male;0;True;False;2149;15840
10929;5423;70;False;male;0;True;False;2149;15658
10949;5434;37;True;female;4;True;False;2151;15842
10950;5434;15;False;male;0;True;False;2152;15824
10951;5434;6;False;male;0;True;False;2153;15845
10952;5434;13;False;female;0;True;False;2154;15897
10985;5453;56;True;female;5;True;False;2160;15710
10986;5453;56;True;male;5;True;False;2161;15727
11005;5464;84;False;female;0;False;False;2164;15697
11008;5467;63;False;female;0;False;False;2165;15697
11009;5468;63;False;female;0;True;False;2165;16038
11073;5490;76;False;male;0;False;True;2177;15996
11077;5493;15;False;male;0;True;False;2179;15845
11078;5493;5;False;female;0;True;False;2180;15688
11079;5493;47;True;male;4;True;False;2181;15804
11080;5493;48;True;female;5;False;True;2182;15865
11081;5493;21;True;male;6;True;False;2183;15883
11100;5497;5;False;female;0;True;False;2178;16055
11101;5497;15;False;male;0;True;False;2179;15727
11102;5497;5;False;female;0;True;False;2180;15946
11104;5497;48;True;female;5;False;False;2182;15732
11105;5497;21;True;male;6;True;False;2183;15727
11123;5510;62;False;female;0;True;False;2186;16038
11124;5510;63;True;male;4;True;False;2187;15915
11131;5514;62;False;female;0;True;False;2186;15839
11132;5514;63;True;male;4;True;False;2187;15796
